date,agg,cons,mod_agg,mod_cons,moder
2010-01-31,1.6778102794794785,-0.021031192707742206,1.1635111449649935,0.5060921714441285,1.0027708849686747
2010-02-28,4.950414048505725,-0.005435388804891791,4.129976394895521,0.8753004817068061,2.4035475771516586
2010-03-31,0.14261066564818636,0.036374584131305544,0.06329139590016478,0.0706290629911376,-0.03586825977090714
2010-04-30,-1.9290135637735997,-0.05323929862508695,-0.6627870813649166,0.13162664356438838,0.03147472047087801
2010-05-31,0.6470643907871252,-0.009056184163856824,0.5636689486044278,0.33889322009887873,0.6854911169262604
2010-06-30,3.9102850393223982,0.009595555231224458,2.9291724500059164,0.3617588404638285,1.4588986479514638
2010-07-31,5.920706868318729,0.0153318954293588,1.6592556864732444,0.735884034214285,1.4727961364945212
2010-08-31,-2.185994639867645,-0.0032396613672807687,-0.08990162628029486,0.011999758859844662,0.27632706638519955
2010-09-30,9.803932195598126,0.047079457096988124,7.348211258240124,1.729618970673166,4.050371391240129
2010-10-31,1.2316655514689236,0.03311789634752877,0.8093441877926788,0.27043018987179684,0.8270374324897061
2010-11-30,-3.0166562833672828,-0.010868320173046946,-1.731035449375775,-0.057219624620256294,-0.09055227618712745
2010-12-31,1.4152461063111945,0.00822315907699103,-0.1576243696229846,0.1227837674548637,-0.29054553554290546
2011-01-31,0.04086399531366433,-0.008690183019126045,0.07479361513799818,0.09674385476181699,0.20108923141097962
2011-02-28,2.5672285242696122,0.010729988129695936,0.8261611482772142,0.11207040835154335,0.4676661994872962
2011-03-31,1.0775706287469575,0.013744800717761487,0.8943106574840147,0.3046916712084405,0.5995017589060057
2011-04-30,2.185901636028232,0.020005625758895747,1.7467356702215144,0.5080153962135445,1.1241006209378237
2011-05-31,-2.2057505283283185,0.008724354208176813,-1.4469430241259227,0.696223104781063,-0.19326387875648626
2011-06-30,-0.36311648771054955,-0.0005927606810383221,-0.2988697651852847,-0.09693704800791705,-0.19612446583773072
2011-07-31,3.362402097879501,0.007070792416772214,2.44311262463204,0.0721247274018255,0.813013326930755
2011-08-31,5.217555231500969,-0.029263405917076702,3.9141754483447073,0.28509183249613385,2.0853487260021897
2011-09-30,-7.633053795749616,-0.05999439381147759,-5.634156984631594,-0.8018471598727497,-3.034436893389694
2011-10-31,8.029395662092398,0.010369089380312703,5.506372261024828,1.136642812455165,2.2785747737853983
2011-11-30,-2.788617549991897,0.02389261379583672,-1.4345237563142808,0.022086966109496096,0.04917052429473864
2011-12-31,-4.45588354432985,-0.0057594646598497145,-0.11102542880566152,0.2544160028743405,0.5267875808695583
2012-01-31,4.4233254256150945,0.01620960001723831,2.70785942043981,0.37341585443572145,1.774147389311926
2012-02-29,4.209992939996876,0.044921633360358044,2.4071049458930975,0.26890554862617183,1.1482666334287448
2012-03-31,-0.14674612065985523,-0.026559400970182043,-0.46518332761709014,-0.27099037568124335,-0.2984361484518247
2012-04-30,0.4012349349544438,0.03757461656764158,0.44830756399051785,0.12390724403457509,0.18255552279368953
2012-05-31,-1.6224053922143489,-0.0003161989761746422,0.32073936225835364,-0.002431819773189353,0.02379829715304406
2012-06-30,-0.6942046230947928,-0.029089409910358372,-0.356758923868483,-0.14818314843997538,-0.2524756353270799
2012-07-31,0.5339562637831333,0.03043986268143857,1.0109821042836005,0.5297361856727267,1.088549364746268
2012-08-31,0.46937204810019795,0.02277309005924581,0.5029748287950471,0.1808005110130694,0.33706728099247085
2012-09-30,2.272618872184919,-0.004333832651824497,1.7287077408380374,0.22709911162198232,0.8221909627323394
2012-10-31,1.0645902088117556,-0.011781157696596163,-0.22225677395560062,0.2144935035977574,0.3766341836015849
2012-11-30,2.158646671879985,-0.009390972474619268,1.9215977505398643,0.30456223601276267,1.0944624916705419
2012-12-31,2.654205490435648,-0.006633618357061654,0.44975492464099687,0.21971390659257076,0.3559545657423372
2013-01-31,4.515250450933308,0.02231680011188869,1.1570755033174756,0.41952705822342945,0.8272955457799589
2013-02-28,-0.8468085836612399,0.007189899904372492,-0.35149209101401485,-0.016840626637572687,-0.030196962117719522
2013-03-31,0.8382890325908073,0.021588964936806072,0.7236701280653923,0.3294870538164238,0.5279199473772521
2013-04-30,0.7459747549887392,0.008106594769130398,0.6512359673634268,0.21119626826259036,0.4435502777781415
2013-05-31,-2.530197900408168,0.022419853826592995,-1.8524616634033857,-0.4232099936174414,-0.858604297994304
2013-06-30,-2.9772892337071153,-0.043140964154320983,-2.448913005620729,-0.692468116698691,-1.5619781535577553
2013-07-31,4.572636388985664,0.029101889361928993,3.5476140458822467,0.909564355072374,2.1078134049886996
2013-08-31,-1.5145892948766233,-0.01816458024453313,-1.6442544824065277,-0.5845420461663854,-1.1144686047407355
2013-09-30,1.7850526950713728,-0.003309539032113852,1.8459950977766209,0.3279579423097198,0.9957709986760623
2013-10-31,3.0962420821010848,0.01914232420370295,2.1573965835885973,0.6913904341994555,1.4244402653325199
2013-11-30,-1.2498809758244875,-0.00787383553034092,-1.1746216962545,-0.40238401762551235,-0.7885656969685687
2013-12-31,-0.6413661521620597,0.01427574682470791,-0.5486222628140742,-0.21307396388130723,-0.3807741452960757
2014-01-31,-3.1851609364828533,-0.00991499825167947,-0.44298916985751124,0.18312869553439937,0.9976096685200806
2014-02-28,4.335563643106369,0.06121601320323699,3.6259933530810424,1.1425642922860215,2.3250305704238294
2014-03-31,0.6786053291046382,-0.018444702316273535,0.6960699009871337,-0.24912223842294984,0.048448830804448416
2014-04-30,0.2748438442761585,0.011704217725955342,0.22362787906820697,0.058080135046294806,0.1408442382605026
2014-05-31,0.9957931755863361,0.030436222916655088,1.1648130967655992,0.7271836521268874,1.0765780469419035
2014-06-30,0.7060888864377881,-0.00874404668130666,0.19003618159522792,0.12007780891996082,0.2710936936007539
2014-07-31,-0.960673867806693,-0.028994154802371,-0.8021428965085065,-0.2950086630845191,-0.5486141769857886
2014-08-31,0.24044783916413684,0.06365543306543452,0.20295345894452307,0.08024468842312625,0.14159895246675144
2014-09-30,-5.370458588857694,-0.01930669344191584,-4.347092825077023,-0.7222542219260314,-2.2227231695641927
2014-10-31,5.677166896420337,0.0040824104549688255,1.5852121965586317,0.38636487427574084,0.7596239074477423
2014-11-30,0.7342870984858222,0.019288894601975016,0.6052408349009744,0.20259191002591068,0.4039210789972044
2014-12-31,-3.2001826133272155,-0.022204020532059034,-2.3092044322940914,-0.32832928925117394,-0.8454499459717851
2015-01-31,5.545263465364554,-0.0016894429247835004,3.5684333736650773,0.7601623034225004,1.525028116907233
2015-02-28,-4.247180572282673,0.02245375838483398,-4.786238893644633,-1.4904900204689406,-3.138401983964772
2015-03-31,1.1632523322624833,-0.008189232260807599,1.103778205092716,0.4459643275773315,0.9542033068077919
2015-04-30,-1.1067236619519194,-0.02705086073888232,-0.2252540216803934,-0.09489186081498457,-0.16005069281069878
2015-05-31,-1.2487513239735175,-0.01669997219471459,-1.0487078037308262,-0.3555718946181221,-0.7021695026406009
2015-06-30,-2.4170500609913983,-0.02524137978845479,-0.8712813500563252,-0.3038256120354877,-0.5876595002323108
2015-07-31,4.086036049829943,0.03235056569570624,3.45429859819997,1.1577086231726093,2.2780096620215335
2015-08-31,-3.582527190980879,-0.04083407676857488,-0.6167175541083891,-0.22228733102265846,-0.4204374865232727
2015-09-30,1.5166422902111585,-0.05363859936318192,0.9671401034577941,0.29288296644679895,0.6299982531553512
2015-10-31,2.0863320918102057,0.033014339970525795,1.4558724834562202,0.08206553002462433,0.3897508937483893
2015-11-30,-0.613624198772146,0.0196386337906283,-0.19302218178178596,-0.05368417301088949,-0.12332496466869
2015-12-31,-2.0551431840596104,-0.03305233898136927,-1.1757072379936626,-0.27070543234322736,-0.5186758073432872
2016-01-31,-1.3342914838587305,0.005140612728687965,0.5326881800768852,0.18109835633668864,0.35655034406163033
2016-02-29,0.5171306799554884,0.004993876093870033,0.4323622868725393,0.13567233743908394,0.2769531837917103
2016-03-31,0.11505045577098588,0.045919876311025856,0.379153175209808,0.46766200486171583,0.8479323329552545
2016-04-30,0.209746849131491,0.04461069051228384,-0.07060798664504744,0.0010555311307052764,-0.028979961854393513
2016-05-31,-0.7852071018217678,0.002648279703557968,-1.256397369692356,-0.7070055966031066,-1.451931063495035
2016-06-30,1.6704810062570574,-0.006942158384955642,1.3878031518677578,0.4456393786186035,0.9167188061363949
2016-07-31,0.37386116025132604,0.07215255125853898,0.3196066249989511,0.146657526634914,0.23309023985493893
2016-08-31,-0.4329862834916109,-0.003464226884210808,-0.36076557780457497,-0.12153898351140004,-0.2384306508611933
2016-09-30,-1.1565712912119375,0.019588741981306505,-0.7625756403778919,0.09684214536593407,-0.35400812840771867
2016-10-31,-4.073240512816904,-0.00033865918138289877,-3.4269204197662244,-1.1001693520522955,-2.2635552616651773
2016-11-30,-5.774299416912907,-0.03841184978151209,-3.658046962640127,-1.183618333968257,-2.342616386425158
2016-12-31,0.039672238693774134,0.03230619784757071,0.3452482002194372,0.13751430783557655,0.23984175876236857
2017-01-31,3.1532133712886394,0.0674219999263533,2.3817926741861997,0.41618133981601596,1.0318132015734438
2017-02-28,1.4350874082023792,0.07578956254503295,1.2021059141126584,0.23897597521396122,0.5087629829312021
2017-03-31,0.07822101397388088,-0.01652182849331375,0.06195435407843143,0.00911841527131938,0.035528322562603076
2017-04-30,0.6330879089377676,0.08929366041275569,0.5352137595731249,0.22534935513857346,0.38141438305281694
2017-05-31,0.19381317229538655,0.027752370623425393,0.16578588032490668,0.07843087562261354,0.1214354643697076
2017-06-30,1.0031800134642592,0.1158905319528028,0.822660937654848,0.35214735663580354,0.5874388992414898
2017-07-31,0.34268244785133223,0.04654668794622266,0.28356977030697045,0.10620196136115795,0.1948902972299443
2017-08-31,-1.5171374740782184,0.12525677105103877,0.0014140909123376566,0.21268907016271876,0.32299639177586825
2017-09-30,6.5259795025901655,0.07647044844718877,4.309741624399397,0.19375900534671256,0.9653831146587362
2017-10-31,2.8337117254927846,0.0850081148445181,2.0659966503430707,0.23225684552386971,0.7499126548304277
2017-11-30,1.255278869030902,0.07085685354928171,0.6641250715177345,0.029694613153463688,-0.014873968294063757
2017-12-31,-0.055942031117360354,0.08213648025257649,0.016906011274077707,0.07004888116336076,0.06644363619950888
2018-01-31,0.22138002455571668,0.16101931300895872,-0.5377262012717777,-0.14831473885150623,-0.4525058584386078
2018-02-28,-3.216548011711659,0.05685104952040175,-2.888445159727427,-0.9051554192526071,-1.8967983428655473
2018-03-31,1.5571530378331593,0.13128329860108348,1.2355991404318933,0.4471497228869031,0.7627516376211171
2018-04-30,-0.7688081707024081,0.10092556523979881,-0.6116906716268485,-0.11784513290814558,-0.3648601978057301
2018-05-31,0.7274576742274247,0.1691845014810076,0.6322069032470645,0.31909555094347863,0.4757229294119035
2018-06-30,-0.9405839595917712,0.1516620140559525,-0.7776609348387759,-0.12596766458660047,-0.451813714092591
2018-07-31,1.6798223420980893,0.15602387020273523,0.25558542853789024,0.18619828082363257,0.2207973748334523
2018-08-31,2.1664759417769424,0.17290335083776953,1.9952111777726398,0.7969848571299457,1.396082429367247
2018-09-30,-2.563616592740896,0.13392588611728298,-2.1220869946737086,-0.6636302847291342,-1.399584420643835
2018-10-31,-3.240764127648913,0.13269387018367038,-4.45493778197039,-1.4126366458928192,-2.9292063449670906
2018-11-30,1.5341795602476231,0.19797269915238785,0.45260689084181605,0.2978260067670643,0.37435077633353353
2018-12-31,-2.3293103558721437,0.15432748580665478,0.23335024248494415,0.7270268907906761,1.2449595660086716
2019-01-31,1.2923336453037548,0.2251488543972377,1.1061985550721265,0.48209701754301076,0.7886734068665272
2019-02-28,3.6040743248437668,0.19905559175640644,2.9723910809467426,1.0773079872871139,2.024856995082423
2019-03-31,-1.6023097521834069,0.19494662842072796,0.5862599578141932,0.5860344260228871,0.9180895856803583
2019-04-30,0.22058048742504163,0.20956418216518097,0.21752623179444058,0.2070744558930871,0.21237925912088496
2019-05-31,1.7786047373206635,0.19166020291014607,1.0243926228270777,0.41411970160678035,0.6386438628272803
2019-06-30,3.2030944756295145,0.21806568544304994,2.7110476248667585,1.0501874786749328,1.8501482153766107
2019-07-31,-0.022573221925704132,0.18519541402600895,0.01895729328006265,0.1297043264236692,0.07435013927027664
2019-08-31,0.08983299838147205,0.1737415903135387,1.8287983792683087,0.723567404887471,1.2761156461666439
2019-09-30,-0.22519430195321327,0.17070498878838924,-0.16010381045972183,0.06056778009012472,-0.04790113793550879
2019-10-31,2.8499776999623174,0.17060515669049534,2.319016700302574,0.6266116113716955,1.396822971185377
2019-11-30,2.4811590810703015,0.11913597801306616,1.7753794010787822,0.6160790823791948,1.0952487940653053
2019-12-31,2.6222279715655485,0.1249969692104956,1.7716794638854938,0.16044880069584241,0.20037089929829494
